grupo_id,nombre,cantidad_sugerida,unidad,peso_bruto_g,peso_neto_g,energia_kcal,proteina_g,lipidos_g,hidratos_carbono_g,ag_saturados_g,ag_monoinsaturados_g,ag_poliinsaturados_g,colesterol_mg,azucar_g,fibra_g,vitamina_a_mg_re,acido_ascorbico_mg,acido_folico_mg,calcio_mg,hierro_mg,potasio_mg,sodio_mg,fosforo_mg,etanol_g,indice_glucemico,carga_glucemica,contiene_gluten
3,Bola de res,25,gramos,25,25,71,7.2,4.5,0.0,1.7,2.0,0.2,24.0,0.0,0.0,0.0,0.0,2.5,1.5,0.8,70.5,12.5,61.3,0.0,,,FALSE
3,Boquerones (fritos),40,gramos,40,40,70,7.7,4.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.2,0.0,0.0,0.0,0.0,0.0,,,FALSE
3,Carne de suadero,29,gramos,29,29,76,7.8,4.8,0.0,2.0,2.0,0.1,20.9,0.0,0.0,0.0,0.0,2.6,17.0,1.0,97.7,20.3,74.2,0.0,,,FALSE
3,Carne deshebrada,30,gramos,30,30,75,7.4,4.8,0.0,1.9,2.1,0.2,24.6,0.0,0.0,0.0,0.0,2.7,2.1,0.7,67.2,14.7,37.2,0.0,,,FALSE
3,Carne molida extra magra cocida,30,gramos,30,30,75,7.4,4.8,0.0,1.9,2.1,0.2,24.6,0.0,0.0,0.0,0.0,2.7,2.1,0.7,67.2,14.7,37.2,0.0,,,FALSE
3,Carne molida extra magra salteada,30,gramos,30,30,77,7.5,4.9,0.0,2.0,2.2,0.2,24.3,0.0,0.0,0.0,0.0,2.7,2.1,0.7,93.6,21.0,48.0,0.0,,,FALSE
3,Caviar,5,cdita,27,27,67,6.6,4.8,1.1,1.1,1.2,2.0,156.6,0.0,0.0,72.2,0.0,13.3,73.3,3.2,48.3,399.8,94.9,0.0,,,FALSE
3,Caviar negro,5,cdita,27,27,67,6.6,4.8,1.1,1.1,1.2,2.0,156.6,0.0,0.0,72.2,0.0,13.3,73.3,3.2,48.3,399.8,94.9,0.0,,,FALSE
3,Caviar rojo,5,cdita,27,27,67,6.6,4.8,1.1,1.1,1.2,2.0,156.6,0.0,0.0,72.2,0.0,13.3,73.3,3.2,48.3,399.8,94.9,0.0,,,FALSE
3,Chicharrón,12,gramos,12,12,72,6.9,4.7,0.0,1.7,1.6,0.4,8.9,0.0,0.0,0.0,0.0,0.0,7.3,0.3,0.0,0.0,0.0,0.0,,,FALSE
3,Chicharrón de cerdo,12,gramos,12,12,72,6.9,4.7,0.0,1.7,1.6,0.4,8.9,0.0,0.0,0.0,0.0,0.0,7.3,0.3,0.0,0.0,0.0,0.0,,,FALSE
3,Chicharrón de puerco,12,gramos,12,12,72,6.9,4.7,0.0,1.7,1.6,0.4,8.9,0.0,0.0,0.0,0.0,0.0,7.3,0.3,0.0,0.0,0.0,0.0,,,FALSE
3,Costillar do cerdo,50,gramos,50,33,69,6.5,4.6,0.0,1.6,2.0,0.5,19.5,0.0,0.0,0.7,0.1,2.0,1.6,0.2,124.8,13.7,62.7,0.0,,,FALSE
3,Costillitas de cerdo,50,gramos,50,33,69,6.5,4.6,0.0,1.6,2.0,0.5,19.5,0.0,0.0,0.7,0.1,2.0,1.6,0.2,124.8,13.7,62.7,0.0,,,FALSE
3,Dedos Mozzarella,1,pieza,24,24,78,3.5,4.4,6.0,1.6,1.0,1.2,8.6,0.6,0.5,23.8,0.0,,80.2,0.1,,206.6,,0.0,,,FALSE
3,Escamol,15,gramos,15,15,86,6.5,5.1,3.4,,,,,0.0,0.3,,,,2.6,0.0,0.5,0.1,,0.0,,,FALSE
3,Filete de salmón,30,gramos,30,30,55,6.0,3.2,0.0,0.7,1.2,1.2,17.6,0.0,0.0,4.6,1.1,7.8,3.5,0.1,108.7,17.6,69.9,0.0,,,FALSE
3,Gusano blanco de maguey',15,gramos,15,15,91,5.4,6.3,3.4,,,,,0.0,0.7,,,,1.9,0.0,0.6,0.0,,0.0,,,FALSE
3,Gusanos de maguey,35,gramos,35,35,70,5.8,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.7,1.5,0.0,0.0,0.0,0.0,,,FALSE
3,"Huevo ""enriquecido con DHA-Omega 3 y Vitamina E""",1,pieza,63,55,70,6.0,4.5,0.7,0.0,0.0,0.0,199.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,,,FALSE
3,Huevo Agrá,1,pieza,63,55,70,6.0,4.5,0.7,0.0,0.0,0.0,199.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,,,FALSE
3,Huevo batido o revuelto cocido,3,cda,41,41,69,4.6,5.0,0.9,1.5,2.0,0.9,144.7,0.7,0.0,57.5,0.1,12.3,29.2,0.5,56.7,115.1,69.9,0.0,,,FALSE
3,Huevo blanco cocido,1,pieza,50,44,68,5.5,4.7,0.5,1.4,1.8,0.6,186.6,0.5,0.0,73.9,0.0,19.4,22.0,0.5,55.4,54.6,75.7,0.0,,,FALSE
3,Huevo cocido,1,pieza,50,44,68,5.5,4.7,0.5,1.4,1.8,0.6,186.6,0.5,0.0,73.9,0.0,19.4,22.0,0.5,55.4,54.6,75.7,0.0,,,FALSE
3,Huevo de codorniz fresco,6,pieza,54,50,78,6.5,5.5,0.2,1.8,2.1,0.7,419.5,0.2,0.0,77.0,0.0,32.8,31.8,1.8,65.6,70.0,112.3,0.0,,,FALSE
3,Huevo deshidratado,2.5,cda,13,13,76,6.0,5.4,0.2,1.7,2.1,0.9,203.8,0.0,0.0,62.5,0.0,14.9,29.5,0.5,67.5,60.0,78.6,0.0,,,FALSE
3,Huevo en polvo,2.5,cda,13,13,76,6.0,5.4,0.2,1.7,2.1,0.9,203.8,0.0,0.0,62.5,0.0,14.9,29.6,0.5,67.5,60.0,78.6,0.0,,,FALSE
3,Huevo entero cocido,1,pieza,50,44,68,5.5,4.7,0.5,1.4,1.8,0.6,186.6,0.5,0.0,73.9,0.0,19.4,22.0,0.5,55.4,54.6,75.7,0.0,,,FALSE
3,Huevo entero fresco,1,pieza,50,44,63,5.5,4.4,0.3,1.3,1.7,0.6,186.1,0.3,0.0,61.6,0.0,20.7,23.3,0.8,59.0,61.6,84.0,0.0,,,FALSE
3,Huevo fresco,1,pieza,50,44,63,5.5,4.4,0.3,1.3,1.7,0.6,186.1,0.3,0.0,61.6,0.0,20.7,23.3,0.8,59.0,61.6,84.0,0.0,,,FALSE
3,Huevo pochado,1,pieza,50,50,71,6.3,5.0,0.4,1.5,1.9,0.7,211.0,0.4,0.0,69.5,0.0,17.5,26.5,0.9,66.5,147.0,95.0,0.0,,,FALSE
3,Huevo rojo cocido,1,pieza,50,44,68,5.5,4.7,0.5,1.4,1.8,0.6,186.6,0.5,0.0,73.9,0.0,19.4,22.0,0.5,55.4,54.6,75.7,0.0,,,FALSE
3,Longaniza de primera,45,gramos,45,44,78,7.3,5.2,0.0,0.0,0.0,0.0,,0.0,0.0,6.6,0.0,0.0,17.6,2.1,0.0,0.0,0.0,0.0,,,FALSE
3,Macarela cocida,1/3,filete,29,29,76,6.9,5.2,0.0,1.2,2.0,1.3,21.9,0.0,0.0,15.7,0.1,0.3,4.4,0.5,116.5,24.1,80.6,0.0,,,FALSE
3,Macarela fresca,1/3,filete,37,37,76,6.9,5.1,0.0,1.2,2.0,1.2,25.9,0.0,0.0,18.7,0.0,0.4,4.3,0.6,116.1,33.5,80.4,0.0,,,FALSE
3,Muslo de pollo con piel cocido con hueso,1/3,pieza,43,33,76,7.6,4.8,0.0,1.3,1.9,1.1,27.4,0.0,0.0,14.3,0.0,0.0,3.6,0.4,55.4,23.1,45.3,0.0,,,FALSE
3,Muslo de pollo con piel crudo con hueso,1/3,pieza,43,34,72,5.9,5.2,0.0,1.5,2.2,1.1,285.0,0.0,0.0,13.9,0.8,2.7,3.4,0.3,65.1,25.8,49.1,0.0,,,FALSE
3,Orejas de cerdo,1/4,pieza,28,28,66,6.3,4.3,0.2,1.5,1.9,0.5,23.2,0.0,0.0,0.0,0.0,0.0,5.9,0.7,15.5,54.0,11.6,0.0,,,FALSE
3,Pata de cerdo cocida,150,gramos,150,51,71,5.9,5.1,0.0,1.5,3.4,4.0,42.3,0.0,0.0,5.6,0.0,0.5,16.3,0.2,6.6,285.6,44.4,0.0,,,FALSE
3,Pata de cerdo cocidas,150,gramos,150,51,71,5.9,5.1,0.0,1.5,3.4,0.4,42.3,0.0,0.0,5.6,0.0,0.5,16.3,0.2,6.6,285.6,44.4,0.0,,,FALSE
3,Patas de cerdo en escabeche,150,gramos,150,51,71,5.9,5.1,0.0,1.5,3.4,0.4,42.3,0.0,0.0,5.6,0.0,0.5,16.3,0.2,6.6,285.6,44.4,0.0,,,FALSE
3,Patitas de cerdo encurtidas sin hueso,150,gramos,150,51,71,5.9,5.1,0.0,1.5,3.4,0.4,42.3,0.0,0.0,5.6,0.0,0.5,16.3,0.2,6.6,285.6,44.4,0.0,,,FALSE
3,Pecho de res,50,gramos,50,37,76,6.4,5.4,0.0,2.2,2.6,0.3,25.9,0.0,0.0,6.6,0.0,1.8,2.6,0.2,104.4,25.9,62.8,0.0,,,FALSE
3,Pierna de pollo con piel cocida,1/3,pieza,63,36,79,8.7,4.6,0.0,1.3,1.8,1.0,30.2,0.0,0.0,12.9,0.0,0.0,4.0,0.5,63.2,26.2,49.9,0.0,,,FALSE
3,Pierna y muslo de pollo con piel,1/5,pieza,61,40,74,7.2,4.8,0.0,1.4,1.9,1.1,32.9,0.0,0.0,14.3,1.0,4.4,4.0,0.4,78.5,31.3,59.1,0.0,,,FALSE
3,Queso blanco,35,gramos,35,35,77,6.0,5.1,1.8,0.0,0.0,0.0,26.3,0.0,0.0,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,FALSE
3,Queso de soya,2,rebanada,56,56,84,7.0,4.6,3.8,0.6,1.0,2.6,0.0,0.8,0.0,2.0,0.0,,106.0,0.0,,12.0,,0.0,,,FALSE
3,Queso Holandés,20,gramos,20,20,75,6.7,5.2,1.6,0.0,0.0,0.0,17.0,0.0,0.0,56.6,0.0,0.0,165.8,3.0,0.0,0.0,0.0,0.0,,,FALSE
3,Queso Monterrey bajo en grasa,1,rebanada,28,28,88,7.9,6.0,0.2,3.9,1.6,0.2,18.0,0.2,0.0,40.0,0.0,,197.0,0.2,,158.0,,0.0,,,FALSE
3,Queso Mozzarella reducido en grasa,1,rebanada,28,28,71,6.8,4.5,0.8,2.8,1.3,0.1,17.9,0.3,0.0,35.6,0.0,2.5,219.0,0.1,23.5,173.3,129.6,0.0,,,FALSE
3,Queso Mozzarella semidescremado,30,gramos,30,30,76,7.3,4.8,0.8,3.0,1.4,0.1,19.2,0.3,0.0,37.2,0.0,2.7,234.6,0.1,25.2,185.7,138.9,0.0,,,FALSE
3,Queso Muenster bajo en grasa,1,rebanada,28,28,77,6.9,4.9,14.1,3.1,1.4,0.2,18.0,1.0,0.0,49.0,0.0,,148.0,0.1,,168.0,,0.0,,,FALSE
3,Queso Parmesano,3.5,cda,18,18,75,6.7,5.0,0.9,3.0,1.5,0.2,15.4,0.2,0.0,20.5,0.0,1.8,194.1,0.2,21.9,267.6,127.6,0.0,,,FALSE
3,Queso Parmesano duro,20,gramos,20,20,78,7.2,5.2,0.6,3.3,1.5,0.1,13.6,0.2,0.0,21.2,0.0,1.4,236.8,0.2,18.4,320.4,138.8,0.0,,,FALSE
3,Queso Parmesano en trozo,20,gramos,20,20,78,7.2,5.2,0.6,3.3,1.5,0.1,13.6,0.2,0.0,21.2,0.0,1.4,236.8,0.2,18.4,320.4,138.8,0.0,,,FALSE
3,Queso Parmesano rallado,3.5,cda,18,18,75,6.7,5.0,0.9,3.0,1.5,0.2,15.4,0.2,0.0,20.5,0.0,1.8,194.1,0.2,21.9,267.6,127.6,0.0,,,FALSE
3,Queso Ricotta semidescremado,55,gramos,55,55,76,6.3,4.3,2.8,2.7,1.3,0.1,16.9,0.2,0.0,57.8,0.0,7.2,149.5,0.2,68.8,68.8,100.2,0.0,,,FALSE
3,Queso Tipo Americano Lala Light,30,gramos,30,30,63,5.0,3.8,1.7,,,,,,,,0.0,,,,,480.0,,0.0,,,FALSE
3,Requesón promedio,3.5,cda,42,42,76,6.3,5.0,1.3,2.6,0.8,0.1,10.5,,,,0.0,3.8,38.6,0.2,22.7,163.8,,0.0,,,FALSE
3,Sabritas chicharrón de cerdo,1/2,bolsa chica,15,15,83,8.5,5.5,0.0,2.3,2.3,0.5,12.5,0.0,0.0,0.0,0.0,,0.0,0.0,,260.0,,0.0,,,FALSE
3,Salami de pavo,6,rebanada,42,42,72,8.1,3.9,0.7,1.2,1.3,1.0,31.9,0.5,0.0,0.8,0.0,4.2,16.8,0.5,90.7,421.7,111.7,0.0,,,FALSE
3,Salchicha de pavo,1,pieza,61,61,120,14.6,6.4,1.0,1.4,1.8,1.7,56.4,0.0,0.0,6.7,0.4,3.7,13.5,0.9,182.5,407.3,123.7,0.0,,,FALSE
3,Salchicha vegetariana,1,pieza,25,25,64,4.6,4.5,2.5,0.7,1.1,2.3,0.0,0.0,0.7,0.0,0.0,6.5,15.8,0.9,57.8,222.0,56.3,0.0,,,FALSE
3,Salmón en aceite,35,gramos,35,35,71,7.6,4.9,0.0,1.4,1.9,1.3,28.0,0.0,0.0,6.3,0.0,9.1,27.7,0.3,44.1,165.6,0.0,0.0,,,FALSE
3,Sardinas en aceite,3,pieza,36,36,75,8.9,4.1,0.0,0.6,1.4,1.9,51.1,0.0,0.0,11.5,0.0,4.3,137.5,1.1,142.9,181.8,176.4,0.0,,,FALSE
3,Sardinas en tomate,1,pieza,38,38,71,7.9,4.0,0.3,1.0,1.8,0.8,23.2,0.2,0.0,12.2,0.4,9.1,91.2,0.9,129.6,157.3,139.1,0.0,,,FALSE
3,Sesos de cerdo cocidos,50,gramos,50,50,69,6.1,4.8,0.0,1.1,0.9,0.8,1276.0,0.0,0.0,0.0,7.0,2.0,4.5,0.9,97.5,45.5,110.0,0.0,,,FALSE
3,Sesos de cordero cocidos,50,gramos,50,50,73,6.3,5.1,0.0,1.3,0.9,0.5,1021.0,0.0,0.0,0.0,6.0,2.5,6.0,0.8,102.5,67.0,168.5,0.0,,,FALSE
3,Sesos de ternera cocidos,50,gramos,50,50,68,5.7,4.8,0.0,1.1,0.9,0.7,1550.0,0.0,0.0,0.0,6.5,1.5,8.0,0.8,107.0,78.0,192.5,0.0,,,FALSE
3,Sierra,50,gramos,50,38,78,7.3,5.2,0.0,1.4,2.0,1.4,30.0,0.0,0.0,50.6,0.0,0.0,1.9,0.4,0.0,0.0,0.0,0.0,,,FALSE
3,Sierra fileteada,35,gramos,35,35,73,6.8,4.9,0.0,1.3,1.9,1.3,28.0,0.0,0.0,47.3,0.0,0.0,1.8,0.4,0.0,0.0,0.0,0.0,,,FALSE
3,Sierra picada,35,gramos,35,35,73,6.8,4.9,0.0,1.3,1.9,1.3,28.0,0.0,0.0,47.3,0.0,0.0,1.8,0.4,0.0,0.0,0.0,0.0,,,FALSE
3,Suadero crudo,29,gramos,29,29,76,7.8,4.8,0.0,2.0,2.0,0.1,20.9,0.0,0.0,0.0,0.0,2.6,1.7,1.0,97.7,20.3,74.2,0.0,,,FALSE
3,Sustituto de queso Mozzarella,1,rebanada,28,28,69,3.2,3.4,6.6,1.0,1.7,0.5,0.0,6.6,0.0,122.0,0.0,,171.0,0.1,,192.0,,0.0,,,FALSE
1,Alitas de pollo,2,pieza,70,36,96,8.4,6.7,0.0,1.9,3.0,1.6,49.9,0.0,0.0,4.4,0.0,,6.6,0.3,,146.3,,0.0,,,FALSE
1,Alitas de pollo enchiladas,2,pieza,70,36,86,8.4,6.7,3.1,2.2,0.0,0.0,48.7,0.0,0.0,0.0,0.0,,0.0,0.0,,178.9,,0.0,,,FALSE
1,Alón de pollo con piel cocido,1,pieza,98,51,117,11.6,8.6,0.0,2.4,3.4,1.8,35.7,0.0,0.0,20.4,0.0,1.5,6.1,0.6,70.8,34.1,61.7,0.0,,,FALSE
1,Alón de pollo con piel crudo,1,pieza,95,51,114,9.4,8.2,0.0,2.3,3.3,1.7,39.5,0.0,0.0,22.6,0.4,2.1,6.2,0.5,80.0,37.4,67.7,0.0,,,FALSE
1,Añejo tipo Cotija,2,cda,24,24,70,6.8,8.0,0.3,0.0,0.0,0.0,20.4,0.0,0.0,156.0,0.0,0.0,206.4,0.6,0.0,0.0,0.0,0.0,,,FALSE
1,Carne de res semigrasosa,40,gramos,40,38,98,7.0,7.5,0.0,3.2,2.8,0.2,26.2,0.0,0.0,3.4,0.0,2.7,2.7,0.8,115.1,22.4,0.0,0.0,,,FALSE
1,Carne molida popular de res,40,gramos,40,33,97,5.2,8.3,0.0,3.3,3.0,0.2,24.3,0.0,0.0,3.9,0.0,2.3,2.6,0.6,87.6,19.4,0.0,0.0,,,FALSE
1,Carne molida regular,40,gramos,40,40,107,7.2,8.5,0.0,4.0,3.6,0.0,29.6,0.0,0.0,4.8,0.0,0.0,4.0,1.1,94.4,26.0,0.0,0.0,,,FALSE
1,Carne molida regular cocida,35,gramos,35,35,100,8.1,7.3,0.0,2.9,3.2,0.3,30.5,0.0,0.0,0.0,0.0,3.2,3.5,0.8,77.4,21.0,48.0,0.0,,,FALSE
1,Carne obscura de pollo con piel,40,gramos,40,40,95,6.7,7.3,0.0,2.1,3.1,1.6,32.4,0.0,0.0,19.6,0.8,2.8,4.4,0.4,71.2,29.2,54.4,0.0,,,FALSE
1,Cecina de res,50,gramos,50,50,98,7.3,7.4,0.0,2.3,3.0,0.2,42.6,0.0,0.0,0.0,3.5,0.0,3.5,0.8,147.0,602.4,0.0,0.0,,,FALSE
1,Cerdo en canal,40,gramos,40,28,111,3.8,10.6,0.0,3.9,4.5,1.0,20.7,0.0,0.0,0.6,0.0,1.1,1.4,0.2,68.3,12.3,0.0,0.0,,,FALSE
1,Cheez Whiz,2,cda,33,33,91,4.0,6.9,3.0,4.3,0.0,0.0,24.8,2.2,0.1,,0.1,,118.5,0.1,79.2,540.5,266.0,0.0,,,FALSE
1,Chuleta de carnero,40,gramos,40,36,105,5.6,9.0,0.0,5.4,3.2,0.4,25.6,0.0,0.0,0.0,0.0,0.0,1.8,0.8,106.2,27.0,0.0,0.0,,,FALSE
1,Chuleta de cordero entera,1/3,pieza,82,45,94,8.3,6.5,0.0,3.1,2.7,0.3,29.9,0.0,0.0,,0.0,8.2,5.0,0.8,139.7,26.8,87.1,0.0,,,FALSE
1,Cordero,50,gramos,46,37,104,6.1,8.6,0.0,3.7,3.5,0.7,26.9,0.0,0.0,0.0,0.0,6.6,5.9,0.6,81.7,21.7,57.8,0.0,,,FALSE
1,Costilla de carnero,45,gramos,45,36,105,5.6,9.0,0.0,5.4,3.2,0.4,25.6,0.0,0.0,0.0,0.0,0.0,1.8,0.8,106.2,27.0,0.0,0.0,,,FALSE
1,Costilla de res,40,gramos,40,29,112,4.5,10.3,0.0,4.5,3.7,3.9,21.6,0.0,0.0,0.0,0.0,1.5,2.3,0.5,69.8,15.2,41.8,0.0,,,FALSE
1,Espaldilla,45,gramos,45,36,99,5.8,8.2,0.0,3.0,3.5,0.8,25.9,0.0,0.0,0.7,0.0,1.4,1.8,0.4,105.1,22.7,0.0,0.0,,,FALSE
1,Espaldilla de cerdo,45,gramos,45,36,99,5.8,8.2,0.0,3.0,3.5,0.8,25.9,0.0,0.0,0.7,0.0,1.4,1.8,0.4,105.1,22.7,0.0,0.0,,,FALSE
1,Espinazo,45,gramos,45,36,99,5.8,8.2,0.0,3.0,3.5,0.8,25.9,0.0,0.0,0.7,0.0,1.4,1.8,0.4,105.1,22.7,0.0,0.0,,,FALSE
1,Espinazo de cerdo,45,gramos,45,36,99,5.8,8.2,0.0,3.0,3.5,0.8,25.9,0.0,0.0,0.7,0.0,1.4,1.8,0.4,105.1,22.7,0.0,0.0,,,FALSE
1,Fondue de queso,3.5,cda,46,46,104,6.5,6.1,1.7,4.0,1.6,0.2,20.6,0.0,0.0,,0.0,1.7,216.5,0.2,47.6,60.2,139.0,0.0,,,FALSE
1,Hamburguesa de pollo,30,gramos,30,30,88,4.3,6.0,4.1,1.2,2.7,1.6,13.5,0.0,0.4,3.3,0.0,,6.0,0.3,,155.4,,0.0,,,FALSE
1,Huevo de gansa,1/2,pieza,72,63,116,8.7,8.3,0.8,2.3,3.6,1.0,533.7,0.6,0.0,115.9,0.0,47.6,37.8,2.3,131.4,86.6,130.1,0.0,,,FALSE
1,Huevo de pato,1,pieza,70,62,114,7.9,8.5,0.9,2.3,4.0,0.8,544.7,0.6,0.0,118.3,0.0,49.3,39.6,2.4,136.8,89.8,135.5,0.0,,,FALSE
1,Huevo de pavo,1,pieza,79,70,119,9.5,8.3,0.8,2.5,3.2,1.2,648.6,0.0,0.0,115.4,0.0,49.4,68.6,2.9,98.6,105.0,118.2,0.0,,,FALSE
1,Huevo estrellado,1,pieza,46,46,90,6.3,7.0,0.4,2.0,2.9,1.2,210.2,0.4,0.0,88.8,0.0,23.5,27.1,0.9,67.6,93.8,95.7,0.0,,,FALSE
1,Huevo frito,1,pieza,46,46,90,6.3,7.0,0.4,2.0,2.9,1.2,210.2,0.4,0.0,88.8,0.0,23.5,27.1,0.9,67.6,93.8,95.7,0.0,,,FALSE
1,Huevo revuelto,60,gramos,60,60,100,6.7,7.3,1.3,2.2,2.9,1.3,211.5,1.0,0.0,84.0,0.1,18.0,42.6,0.7,82.8,168.0,102.0,0.0,,,FALSE
1,Jamón ahumado,1.5,rebanada*,32,32,95,4.9,8.2,0.2,2.2,3.0,0.8,28.0,0.0,0.0,0.0,0.0,,3.0,0.4,84.5,382.5,73.5,0.0,,,FALSE
1,Jamón americano,1.5,rebanada*,32,32,95,4.9,8.2,0.2,2.2,3.0,0.8,28.0,0.0,0.0,0.0,0.0,1.3,3.2,0.4,84.4,391.2,73.4,0.0,,,FALSE
1,Jamón bajo en sodio,1.5,rebanada*,27,27,82,4.2,7.0,0.2,1.9,2.6,0.7,24.0,0.0,0.0,0.0,0.0,0.0,1.7,0.4,249.4,225.4,68.6,0.0,,,FALSE
1,Jamón cocido,1.5,rebanada*,32,32,95,4.9,8.2,0.2,2.2,3.0,0.8,28.0,0.0,0.0,0.0,0.0,,3.0,0.5,89.0,424.5,75.3,0.0,,,FALSE
1,Jamón del diablo,3.5,cda,40,40,100,6.2,8.6,0.0,2.9,0.0,0.0,28.6,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,333.3,0.0,0.0,,,FALSE
1,Jamón horneado,1.5,rebanada*,32,32,95,4.9,8.2,0.2,2.2,3.0,0.8,28.0,0.0,0.0,0.0,0.0,1.3,3.2,0.4,84.4,391.2,73.4,0.0,,,FALSE
1,Jamón Virginia,1.5,rebanada*,32,32,95,4.9,8.2,0.2,2.2,3.0,0.8,28.0,0.0,0.0,0.0,0.0,,3.0,0.5,89.0,424.5,75.3,0.0,,,FALSE
1,Jumiles,20,gramos,20,20,89,6.4,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6,2.0,0.0,0.0,0.0,0.0,,,FALSE
1,Lengua de cerdo cocida,30,gramos,30,30,81,7.2,5.6,0.0,1.9,2.6,0.6,43.8,0.0,0.0,0.0,0.6,1.2,5.7,1.5,71.1,32.7,52.2,0.0,,,FALSE
1,Lengua de res cocida,45,gramos,45,35,100,6.8,7.8,0.0,2.9,3.5,0.3,46.3,0.0,0.0,0.0,0.5,2.5,1.8,0.9,64.6,22.8,50.9,0.0,,,FALSE
1,Maciza de cerdo,35,gramos,35,35,92,5.9,7.4,0.0,2.8,3.3,0.7,25.2,0.0,0.0,0.7,0.2,1.8,4.9,0.3,100.5,19.6,61.3,0.0,,,FALSE
1,Maciza de puerco,35,gramos,35,35,92,5.9,7.4,0.0,2.8,3.3,0.7,25.2,0.0,0.0,0.7,0.2,1.8,4.9,0.3,100.5,19.6,61.3,0.0,,,FALSE
1,Molida de carnero,40,gramos,40,38,96,6.9,7.4,0.0,4.6,2.7,0.4,27.0,0.0,0.0,0.0,0.0,0.0,2.7,1.0,114.0,30.4,0.0,0.0,,,FALSE
1,Molida popular de res,40,gramos,40,33,97,5.2,8.3,0.0,3.3,3.0,0.2,24.3,0.0,0.0,3.9,0.0,2.3,2.6,0.6,87.6,19.4,0.0,0.0,,,FALSE
1,Molleja de res,30,gramos,30,30,96,6.6,7.5,0.0,2.6,2.6,1.4,88.2,0.0,0.0,0.0,9.1,,3.0,0.4,,34.8,,0.0,,,FALSE
1,Morcilla,1,rebanada**,25,25,95,3.7,8.6,0.3,3.4,4.0,0.9,30.0,0.3,0.0,0.0,0.0,1.3,1.5,1.6,9.5,170.0,5.5,0.0,,,FALSE
1,Morcilla de arroz,1,rebanada**,25,25,95,3.7,8.6,0.3,3.4,4.0,0.9,30.0,0.3,0.0,0.0,0.0,1.3,1.5,1.6,9.5,170.0,5.5,0.0,,,FALSE
1,Moronga,1,rebanada**,25,25,95,3.7,8.6,0.3,3.4,4.0,0.9,30.0,0.3,0.0,0.0,0.0,1.3,1.5,1.6,9.5,170.0,5.5,0.0,,,FALSE
1,Mortadela,1.5,rebanada,32,32,99,5.3,8.0,1.1,2.9,3.6,1.1,18.3,0.0,0.0,0.0,0.0,0.0,6.3,0.4,50.4,392.7,31.5,0.0,,,FALSE
1,Mozzarella fresco,35,gramos,35,35,105,7.8,7.8,0.8,4.6,2.3,0.3,27.5,0.4,0.0,60.9,0.0,2.5,176.8,0.2,26.6,219.5,123.9,0.0,,,FALSE
1,Nugget de pollo,2,pieza,34,34,101,5.2,6.7,4.8,1.4,3.0,1.5,14.6,0.0,0.7,0.0,0.0,1.0,10.5,0.4,87.0,189.4,67.3,0.0,,,FALSE
1,Nugget de queso,3,pieza,43,43,105,4.5,5.5,10.0,2.0,0.0,0.0,5.0,1.5,1.0,0.0,0.0,0.0,75.2,0.2,0.0,531.2,0.0,0.0,,,FALSE
1,Nuggets de pescado,2,pieza,40,40,95,3.2,3.8,12.0,0.4,2.2,1.1,1.6,2.4,0.0,0.0,0.0,,0.0,0.0,,328.0,,0.0,,,FALSE
1,Nuguet de soya,2,pieza,34,34,98,4.8,6.4,5.3,1.0,1.6,3.5,0.8,0.3,1.8,0.0,0.0,0.0,16.0,0.6,61.2,283.6,68.8,0.0,,,FALSE
1,Ostión ahumado,55,gramos,55,55,109,4.9,6.9,6.4,1.7,2.6,18.0,44.6,0.0,0.0,49.8,1.9,7.8,34.3,3.8,134.6,229.7,87.4,0.0,,,FALSE
1,Ostión empanizado,55,gramos,55,55,109,4.9,6.9,6.4,1.7,2.6,1.8,44.6,0.0,0.0,49.8,1.9,7.8,34.3,3.8,134.6,229.7,87.4,0.0,,,FALSE
1,Palitos de pescado congelados,1.5,pieza,42,42,116,6.6,5.3,10.1,1.4,2.1,1.4,48.0,0.0,0.0,13.5,0.0,7.5,9.0,0.3,111.0,247.5,76.5,0.0,,,FALSE
1,Paloma,45,gramos,45,35,102,6.4,8.2,0.0,2.9,3.4,1.1,32.9,0.0,0.0,25.3,1.8,2.1,4.2,1.2,69.0,18.7,85.9,0.0,,,FALSE
1,Palomitas de pollo,5,pieza,31,31,98,5.5,6.7,6.6,1.2,1.8,3.1,12.4,0.0,0.3,0.0,0.0,,9.9,0.4,,353.4,,0.0,,,FALSE
1,Pastel de pavo,1.5,rebanada,32,32,105,3.9,9.6,0.6,3.5,4.5,1.1,19.5,0.0,0.0,0.0,0.0,1.5,1.5,0.2,67.5,406.5,25.5,0.0,,,FALSE
